Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Shares
FLXN,FLEXION THERAPEUTICS INC,Health Care,Equity,12241867.2,0.02,12241867.2,1073848
EVER,EVERQUOTE INC CLASS A,Communication,Equity,12240380.04,0.02,12240380.04,327458
THFF,FIRST FINANCIAL CORPORATION INDIAN,Financials,Equity,12189426.09,0.02,12189426.09,315543
SGH,SMART GLOBAL HOLDINGS INC,Information Technology,Equity,12168022.81,0.02,12168022.81,336971
AMSWA,AMERICAN SOFTWARE INC CLASS A,Information Technology,Equity,12147780.12,0.02,12147780.12,722652
TEN,TENNECO INC CLASS A,Consumer Discretionary,Equity,12144803.37,0.02,12144803.37,1180253
CNXN,PC CONNECTION INC,Information Technology,Equity,12138818.3,0.02,12138818.3,263830
PCVX,VAXCYTE INC,Health Care,Equity,12133290.04,0.02,12133290.04,432868
SLCA,US SILICA HOLDINGS INC,Energy,Equity,12127666.76,0.02,12127666.76,1752553
CENX,CENTURY ALUMINUM,Materials,Equity,12110979.87,0.02,12110979.87,1183869
HTBK,HERITAGE COMMERCE CORP,Financials,Equity,12110813.74,0.02,12110813.74,1366909
OM,OUTSET MEDICAL INC,Health Care,Equity,12071397.03,0.02,12071397.03,223503
CLDT,CHATHAM LODGING TRUST REIT,Real Estate,Equity,12039370.54,0.02,12039370.54,1085606
CMTL,COMTECH TELECOMMUNICATIONS CORP,Information Technology,Equity,12023364.32,0.02,12023364.32,591701
CSV,CARRIAGE SERVICES INC,Consumer Discretionary,Equity,11947491.6,0.02,11947491.6,388410
BBSI,BARRETT BUSINESS SERVICES INC,Industrials,Equity,11922166.64,0.02,11922166.64,178636
FMBH,FIRST MID BANCSHARES INC,Financials,Equity,11916508.8,0.02,11916508.8,354658
LDL,LYDALL INC,Industrials,Equity,11915431.56,0.02,11915431.56,400923
MRC,MRC GLOBAL INC,Industrials,Equity,11915306,0.02,11915306,1833124
CUBI,CUSTOMERS BANCORP INC,Financials,Equity,11911660.1,0.02,11911660.1,662495
CHUY,CHUYS HOLDINGS INC,Consumer Discretionary,Equity,11896290.69,0.02,11896290.69,452847
VBIV,VBI VACCINES INC,Health Care,Equity,11846681.81,0.02,11846681.81,4215901
AGEN,AGENUS INC,Health Care,Equity,11775462.69,0.02,11775462.69,3714657
FFG,FBL FINANCIAL GROUP INC CLASS A,Financials,Equity,11770742.6,0.02,11770742.6,225062
AERI,AERIE PHARMACEUTICALS INC,Health Care,Equity,11752125.15,0.02,11752125.15,880309
DVAX,DYNAVAX TECHNOLOGIES CORP,Health Care,Equity,11738019.7,0.02,11738019.7,2497451
THR,THERMON GROUP HOLDINGS INC,Industrials,Equity,11721248,0.02,11721248,761120
ORBC,ORBCOMM INC,Communication,Equity,11711983.42,0.02,11711983.42,1737683
PEBO,PEOPLES BANCORP INC,Financials,Equity,11588634.68,0.02,11588634.68,433382
ACEL,ACCEL ENTERTAINMENT INC CLASS A,Consumer Discretionary,Equity,11569976.85,0.02,11569976.85,1148955
AFMD,AFFIMED NV,Health Care,Equity,11547631.32,0.02,11547631.32,1947324
ATNI,ATN INTERNATIONAL INC,Communication,Equity,11513194.24,0.02,11513194.24,268498
SPPI,SPECTRUM PHARMACEUTICALS INC,Health Care,Equity,11439309.18,0.02,11439309.18,3384411
SRG,SERITAGE GROWTH PROPERTIES CLA,Real Estate,Equity,11423386.8,0.02,11423386.8,798280
KNSA,KINIKSA PHARMACEUTICALS LTD CLASS,Health Care,Equity,11410857.48,0.02,11410857.48,650562
FRTA,FORTERRA INC,Materials,Equity,11403237.96,0.02,11403237.96,668028
ARDX,ARDELYX INC,Health Care,Equity,11328715.2,0.02,11328715.2,1716472
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,Equity,11319963.32,0.02,11319963.32,448493
EGRX,EAGLE PHARMACEUTICALS INC,Health Care,Equity,11318699.6,0.02,11318699.6,244570
TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,Equity,11314578.16,0.02,11314578.16,381476
GTS,TRIPLE S MANAGEMENT CORP CLASS B,Health Care,Equity,11303196.52,0.02,11303196.52,524267
BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,Equity,11271043.04,0.02,11271043.04,726227
AWH,ASPIRA WOMENS HEALTH INC,Health Care,Equity,11213098.34,0.02,11213098.34,1811486
SYRS,SYROS PHARMACEUTICALS INC,Health Care,Equity,11176335,0.02,11176335,993452
GPRE,GREEN PLAINS INC,Energy,Equity,11155674.92,0.02,11155674.92,828802
CTRN,CITI TRENDS INC,Consumer Discretionary,Equity,11132226.49,0.02,11132226.49,233723
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Information Technology,Equity,11131302.4,0.02,11131302.4,487360
TSC,TRISTATE CAPITAL HOLDINGS INC,Financials,Equity,11131228.16,0.02,11131228.16,668944
DBI,DESIGNER BRANDS INC CLASS A,Consumer Discretionary,Equity,11124186.3,0.02,11124186.3,1454142
HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Equity,11077777.92,0.02,11077777.92,393387
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Equity,11057326.2,0.02,11057326.2,73305
LLNW,LIMELIGHT NETWORKS INC,Information Technology,Equity,11040957.05,0.02,11040957.05,2795179
ZIXI,ZIX CORP,Information Technology,Equity,11028598.08,0.02,11028598.08,1308256
ANAB,ANAPTYSBIO INC,Health Care,Equity,11028042.46,0.02,11028042.46,510794
DDS,DILLARDS INC CLASS A,Consumer Discretionary,Equity,11017356,0.02,11017356,179144
SPNE,SEASPINE HOLDINGS CORP,Health Care,Equity,10989950.56,0.02,10989950.56,624784
TMDX,TRANSMEDICS GROUP INC,Health Care,Equity,10983783.79,0.02,10983783.79,583313
FFIC,FLUSHING FINANCIAL CORP,Financials,Equity,10954260.45,0.02,10954260.45,664902
CTT,CATCHMARK TIMBER TRUST INC CLASS A,Real Estate,Equity,10948506.5,0.02,10948506.5,1191350
CBTX,CBTX INC,Financials,Equity,10929593.16,0.02,10929593.16,415337
TRUE,TRUECAR INC,Communication,Equity,10913646.74,0.02,10913646.74,2497402
NPK,NATIONAL PRESTO INDUSTRIES INC,Industrials,Equity,10908381.12,0.02,10908381.12,124867
RNA,AVIDITY BIOSCIENCES INC,Health Care,Equity,10877960.01,0.02,10877960.01,396861
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,Equity,10858396.5,0.02,10858396.5,2412977
FSP,FRANKLIN STREET PROPERTIES REIT CO,Real Estate,Equity,10833857.36,0.02,10833857.36,2513656
NPTN,NEOPHOTONICS CORP,Information Technology,Equity,10809727.08,0.02,10809727.08,1218684
FORR,FORRESTER RESEARCH INC,Industrials,Equity,10797115.14,0.02,10797115.14,258366
NAT,NORDIC AMERICAN TANKERS LTD,Energy,Equity,10786738.68,0.02,10786738.68,3525078
NLTX,NEOLEUKIN THERAPEUTICS INC,Health Care,Equity,10784445.3,0.02,10784445.3,753630
MNRL,BRIGHAM MINERALS INC CLASS A,Energy,Equity,10783930.14,0.02,10783930.14,982143
EBF,ENNIS INC,Industrials,Equity,10746732,0.02,10746732,624810
WMK,WEIS MARKETS INC,Consumer Staples,Equity,10712045.76,0.02,10712045.76,223914
ECOM,CHANNELADVISOR CORP,Information Technology,Equity,10695504,0.02,10695504,668469
LQDT,LIQUIDITY SERVICES INC,Consumer Discretionary,Equity,10694542.56,0.02,10694542.56,661791
GAN,GAN LTD,Consumer Discretionary,Equity,10687991.85,0.02,10687991.85,552351
CRTX,CORTEXYME INC,Health Care,Equity,10672080.98,0.02,10672080.98,376706
ETH,ETHAN ALLEN INC,Consumer Discretionary,Equity,10634323.7,0.02,10634323.7,531185
VRAY,VIEWRAY INC,Health Care,Equity,10619462.71,0.02,10619462.71,2729939
AVD,AMER VANGUARD CORP,Materials,Equity,10592736.3,0.02,10592736.3,685614
WRLD,WORLD ACCEPTANCE CORP,Financials,Equity,10578261.6,0.02,10578261.6,103465
MTW,MANITOWOC INC,Industrials,Equity,10571305.15,0.02,10571305.15,816317
AVRO,AVROBIO INC,Health Care,Equity,10547627.69,0.02,10547627.69,739147
WLDN,WILLDAN GROUP INC,Industrials,Equity,10528404.76,0.02,10528404.76,245303
VERU,VERU INC,Consumer Staples,Equity,10524640.14,0.02,10524640.14,1222374
RLMD,RELMADA THERAPEUTICS INC,Health Care,Equity,10523847.84,0.02,10523847.84,335368
RBBN,RIBBON COMMUNICATIONS INC,Information Technology,Equity,10520578.08,0.02,10520578.08,1623546
SYX,SYSTEMAX INC,Industrials,Equity,10518110.82,0.02,10518110.82,292902
LOVE,LOVESAC COMPANY,Consumer Discretionary,Equity,10499928.78,0.02,10499928.78,240218
OPRX,OPTIMIZERX CORP,Health Care,Equity,10479009.97,0.02,10479009.97,337271
MSGN,MSG NETWORKS INC CLASS A,Communication,Equity,10474908.75,0.02,10474908.75,719925
CVI,CVR ENERGY INC,Energy,Equity,10455624.48,0.02,10455624.48,714182
GERN,GERON CORP,Health Care,Equity,10442774.7,0.02,10442774.7,6737274
LPG,DORIAN LPG LTD,Energy,Equity,10440702.14,0.02,10440702.14,895429
ALTA,ALTABANCORP,Financials,Equity,10430681.4,0.02,10430681.4,383340
CPF,CENTRAL PACIFIC FINANCIAL CORP,Financials,Equity,10348610.4,0.02,10348610.4,550458
BCEL,ATRECA INC CLASS A,Health Care,Equity,10324873.36,0.02,10324873.36,655964
DCOM,DIME COMMUNITY BANCSHARES INC,Financials,Equity,10321312.16,0.02,10321312.16,665033
BZH,BEAZER HOMES INC,Consumer Discretionary,Equity,10308825.14,0.02,10308825.14,661246
BMRC,BANK OF MARIN BANCORP,Financials,Equity,10295159.7,0.02,10295159.7,313590
MORF,MORPHIC HOLDING INC,Health Care,Equity,10271065.6,0.02,10271065.6,327104
IMXI,INTERNATIONAL MONEY EXPRESS INC,Information Technology,Equity,10268784.96,0.02,10268784.96,654897
OFLX,OMEGA FLEX INC,Industrials,Equity,10265473.44,0.02,10265473.44,70524
IIIN,INSTEEL INDUSTRIES INC,Industrials,Equity,10242206.35,0.02,10242206.35,456223
DJCO,DAILY JOURNAL CORP,Communication,Equity,10237878.72,0.02,10237878.72,27336
CATC,CAMBRIDGE BANCORP,Financials,Equity,10229579.29,0.02,10229579.29,145121
NK,NANTKWEST INC,Health Care,Equity,10220901.72,0.02,10220901.72,763894
KRON,KRONOS BIO INC,Health Care,Equity,10204882.18,0.02,10204882.18,330362
REX,REX AMERICAN RESOURCES CORP,Energy,Equity,10201393.08,0.02,10201393.08,136638
WSBF,WATERSTONE FINANCIAL INC,Financials,Equity,10171574.27,0.02,10171574.27,547153
SNR,NEW SENIOR INVESTMENT GROUP INC,Real Estate,Equity,10149349.14,0.02,10149349.14,1986174
OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,Equity,10143599.95,0.02,10143599.95,1084877
TG,TREDEGAR CORP,Materials,Equity,10142513.57,0.02,10142513.57,612101
FI,FRANK S INTERNATIONAL NV,Energy,Equity,10107802.88,0.02,10107802.88,3716104
APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Discretionary,Equity,10059056.4,0.02,10059056.4,340408
ATEX,ANTERIX INC,Communication,Equity,10026556.1,0.02,10026556.1,256762
LXFR,LUXFER HOLDINGS PLC,Industrials,Equity,10010701.25,0.02,10010701.25,643775
FOSL,FOSSIL GROUP INC,Consumer Discretionary,Equity,10003869.53,0.02,10003869.53,1135513
PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,Equity,10003046.82,0.02,10003046.82,441246
AVID,AVID TECHNOLOGY INC,Information Technology,Equity,9988049.94,0.02,9988049.94,733337
MBWM,MERCANTILE BANK CORP,Financials,Equity,9971930.72,0.02,9971930.72,373201
LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Consumer Discretionary,Equity,9967924.32,0.02,9967924.32,616827
GCI,GANNETT CO INC,Communication,Equity,9951453.82,0.02,9951453.82,3119578
KBAL,KIMBALL INTERNATIONAL INC CLASS B,Industrials,Equity,9948879.83,0.02,9948879.83,828383
AMTI,APPLIED MOLECULAR TRANSPORT,Health Care,Equity,9934470.15,0.02,9934470.15,295405
CNR,CORNERSTONE BUILDING BRANDS INC,Industrials,Equity,9933605.44,0.02,9933605.44,1050064
BNFT,BENEFITFOCUS INC,Information Technology,Equity,9931457.32,0.02,9931457.32,703361
DRRX,DURECT CORP,Health Care,Equity,9909084.64,0.02,9909084.64,4763983
FLDM,FLUIDIGM CORP,Health Care,Equity,9881498.2,0.02,9881498.2,1660756
ANNX,ANNEXON INC,Health Care,Equity,9815150.16,0.02,9815150.16,347316
NRIX,NURIX THERAPEUTICS INC,Health Care,Equity,9814704.45,0.02,9814704.45,261935
MLR,MILLER INDUSTRIES INC,Industrials,Equity,9728832.96,0.02,9728832.96,263226
BFC,BANK FIRST CORP,Financials,Equity,9705779.13,0.02,9705779.13,146857
GCO,GENESCO INC,Consumer Discretionary,Equity,9698102.28,0.02,9698102.28,330542
CIO,CITY OFFICE REIT INC,Real Estate,Equity,9694506.9,0.02,9694506.9,1007745
PRTS,CARPARTS COM INC,Consumer Discretionary,Equity,9688686.48,0.02,9688686.48,789624
CVM,CEL SCI CORP,Health Care,Equity,9682480.8,0.02,9682480.8,796912
MAX,MEDIAALPHA INC CLASS A,Communication,Equity,9679814.42,0.02,9679814.42,241814
AROW,ARROW FINANCIAL CORP,Financials,Equity,9617408.38,0.02,9617408.38,319834
SPRO,SPERO THERAPEUTICS INC,Health Care,Equity,9590451.55,0.02,9590451.55,468627
AKBA,AKEBIA THERAPEUTICS INC,Health Care,Equity,9489081.76,0.02,9489081.76,3488633
UBA,URSTADT BIDDLE PROPERTIES REIT INC,Real Estate,Equity,9485104.16,0.02,9485104.16,680912
GBIO,GENERATION BIO,Health Care,Equity,9484268.09,0.02,9484268.09,288013
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,Equity,9473065.2,0.02,9473065.2,495972
FLIC,FIRST OF LONG ISLAND CORP,Financials,Equity,9463471.38,0.02,9463471.38,531059
AMK,ASSETMARK FINANCIAL HOLDINGS INC,Financials,Equity,9450865.62,0.02,9450865.62,394773
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,Equity,9412718.7,0.02,9412718.7,640321
RGP,RESOURCES CONNECTION INC,Industrials,Equity,9381376,0.02,9381376,747520
MSFUT,CASH COLLATERAL MSFUT USD,Cash and/or Derivatives,Cash Collateral and Margins,9380000,0.02,9380000,9380000
CBAY,CYMABAY THERAPEUTICS INC,Health Care,Equity,9367908.24,0.02,9367908.24,1634888
FIXX,HOMOLOGY MEDICINES INC,Health Care,Equity,9353929.2,0.02,9353929.2,809864
DTIL,PRECISION BIOSCIENCES INC,Health Care,Equity,9347113.92,0.02,9347113.92,1102254
SUMO,SUMO LOGIC INC,Information Technology,Equity,9345035.28,0.02,9345035.28,323134
CMRE,COSTAMARE INC,Industrials,Equity,9325719,0.02,9325719,1195605
IBCP,INDEPENDENT BANK CORP,Financials,Equity,9312383.17,0.02,9312383.17,507902
BDGE,BRIDGE BANCORP INC,Financials,Equity,9291521.64,0.02,9291521.64,388604
OPRT,OPORTUN FINANCIAL CORP,Financials,Equity,9213580.74,0.02,9213580.74,482134
ALRS,ALERUS FINANCIAL CORP,Financials,Equity,9196219.89,0.02,9196219.89,335751
PRTA,PROTHENA PLC,Health Care,Equity,9162037.56,0.02,9162037.56,744276
DX,DYNEX CAPITAL REIT INC,Financials,Equity,9154110,0.02,9154110,523092
INSW,INTERNATIONAL SEAWAYS INC,Energy,Equity,9097161,0.02,9097161,561900
SCVL,SHOE CARNIVAL INC,Consumer Discretionary,Equity,9091834.98,0.02,9091834.98,221698
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,9080150.75,0.02,9080150.75,571978
FBM,FOUNDATION BUILDING MATERIALS INC,Industrials,Equity,9076856.42,0.02,9076856.42,472261
SIGA,SIGA TECHNOLOGIES INC,Health Care,Equity,9073483.75,0.02,9073483.75,1251515
CRAI,CRA INTERNATIONAL INC,Industrials,Equity,9054156.32,0.02,9054156.32,176632
ARAY,ACCURAY INC,Health Care,Equity,9022499.24,0.02,9022499.24,2189927
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,9021891.6,0.02,9021891.6,263798
DXPE,DXP ENTERPRISES INC,Industrials,Equity,9016340.64,0.02,9016340.64,405411
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,8978700,0.02,8978700,1436592
BY,BYLINE BANCORP INC,Financials,Equity,8972641.44,0.02,8972641.44,588756
CUTR,CUTERA INC,Health Care,Equity,8965487.04,0.02,8965487.04,407152
VPG,VISHAY PRECISION GROUP INC,Information Technology,Equity,8942540.15,0.02,8942540.15,284885
EAR,EARGO,Health Care,Equity,8924700,0.02,8924700,178494
QTNT,QUOTIENT LTD,Health Care,Equity,8896672.72,0.02,8896672.72,1659827
AKTS,AKOUSTIS TECHNOLOGIES INC,Information Technology,Equity,8892357.15,0.02,8892357.15,761658
ATHA,ATHIRA PHARMA INC,Health Care,Equity,8885975.89,0.02,8885975.89,287479
VKTX,VIKING THERAPEUTICS INC,Health Care,Equity,8847263.5,0.02,8847263.5,1571450
AXTI,AXT INC,Information Technology,Equity,8845518.3,0.02,8845518.3,951131
BFS,SAUL CENTERS REIT INC,Real Estate,Equity,8840471.52,0.02,8840471.52,277653
MSBI,MIDLAND STATES BANCORP INC,Financials,Equity,8820848.1,0.02,8820848.1,498353
CENT,CENTRAL GARDEN AND PET,Consumer Staples,Equity,8781276.8,0.02,8781276.8,232555
VSTM,VERASTEM INC,Health Care,Equity,8762180.95,0.02,8762180.95,4075433
HOFT,HOOKER FURNITURE CORP,Consumer Discretionary,Equity,8755387.81,0.02,8755387.81,279457
MOFG,MIDWESTONE FINANCIAL GROUP INC,Financials,Equity,8755098.59,0.02,8755098.59,361333
DSPG,DSP GROUP INC,Information Technology,Equity,8753739.36,0.02,8753739.36,539688
FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,Equity,8751093.33,0.02,8751093.33,407217
IESC,IES INC,Industrials,Equity,8748803.25,0.02,8748803.25,188025
VRS,VERSO CORP CLASS A,Materials,Equity,8711855.34,0.02,8711855.34,731474
CLVS,CLOVIS ONCOLOGY INC,Health Care,Equity,8694583.55,0.02,8694583.55,1953839
CNSL,CONSOLIDATED COMMUNICATIONS HOLDIN,Communication,Equity,8690549.92,0.02,8690549.92,1752127
RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,Equity,8684093.34,0.02,8684093.34,242437
CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,Equity,8645329.77,0.01,8645329.77,660453
VSEC,VSE CORP,Industrials,Equity,8635989.12,0.01,8635989.12,218688
BFST,BUSINESS FIRST BANCSHARES INC,Financials,Equity,8622458.69,0.01,8622458.69,424961
AMOT,ALLIED MOTION TECHNOLOGIES INC,Industrials,Equity,8608733.1,0.01,8608733.1,171831
JYNT,JOINT CORP,Health Care,Equity,8607044.1,0.01,8607044.1,331678
HCKT,HACKETT GROUP INC,Information Technology,Equity,8594553.52,0.01,8594553.52,612584
ORC,ORCHID ISLAND CAPITAL INC,Financials,Equity,8570817.58,0.01,8570817.58,1629433
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Health Care,Equity,8560099.32,0.01,8560099.32,313098
HMHC,HOUGHTON MIFFLIN HARCOURT,Consumer Discretionary,Equity,8542865.88,0.01,8542865.88,2497914
RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,8533868.18,0.01,8533868.18,212974
ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Financials,Equity,8529739.53,0.01,8529739.53,716183
APTS,PREFERRED APARTMENT COMMUNITIES RE,Real Estate,Equity,8507476.54,0.01,8507476.54,1160638
BSRR,SIERRA BANCORP,Financials,Equity,8474118.72,0.01,8474118.72,355458
BDSI,BIODELIVERY SCIENCES INTERNATIONAL,Health Care,Equity,8471911.48,0.01,8471911.48,2071372
CCCC,C4 THERAPEUTICS INC,Health Care,Equity,8416214.94,0.01,8416214.94,241429
TITN,TITAN MACHINERY INC,Industrials,Equity,8393612.04,0.01,8393612.04,443637
SXC,SUNCOKE ENERGY INC,Materials,Equity,8386505.75,0.01,8386505.75,1945825
MPAA,MOTORCAR PARTS OF AMERICA INC,Consumer Discretionary,Equity,8371727.99,0.01,8371727.99,437623
BHB,BAR HARBOR BANKSHARES,Financials,Equity,8344517.16,0.01,8344517.16,374866
UEC,URANIUM ENERGY CORP,Energy,Equity,8339917.56,0.01,8339917.56,4557332
FISI,FINANCIAL INSTITUTIONS INC,Financials,Equity,8320896,0.01,8320896,372800
PACK,RANPAK HOLDINGS CORP CLASS A,Materials,Equity,8318981.3,0.01,8318981.3,667655
ITOS,ITEOS THERAPEUTICS INC,Health Care,Equity,8318941.16,0.01,8318941.16,252242
CUE,CUE BIOPHARMA INC,Health Care,Equity,8318852.68,0.01,8318852.68,677431
CNCE,CONCERT PHARMACEUTICALS INC,Health Care,Equity,8293031.1,0.01,8293031.1,682554
ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,Equity,8244195.9,0.01,8244195.9,392955
FMNB,FARMERS NATIONAL BANC CORP,Financials,Equity,8241557.85,0.01,8241557.85,631537
ACBI,ATLANTIC CAPITAL BANCSHARES INC,Financials,Equity,8241546.84,0.01,8241546.84,522278
PRVL,PREVAIL THERAPEUTICS INC,Health Care,Equity,8222914,0.01,8222914,357518
BOMN,BOSTON OMAHA CORP CLASS A,Communication,Equity,8202891.2,0.01,8202891.2,311660
URGN,UROGEN PHARMA LTD,Health Care,Equity,8176200.84,0.01,8176200.84,466146
AMTB,AMERANT BANCORP INC CLASS A,Financials,Equity,8131421.12,0.01,8131421.12,540653
CCBG,CAPITAL CITY BANK INC,Financials,Equity,8106472.08,0.01,8106472.08,332778
KRO,KRONOS WORLDWIDE INC,Materials,Equity,8068980.3,0.01,8068980.3,545570
NBR,NABORS INDUSTRIES LTD,Energy,Equity,8063760.93,0.01,8063760.93,143203
AGLE,AEGLEA BIOTHERAPEUTICS INC,Health Care,Equity,8043899.4,0.01,8043899.4,1000485
PLYM,PLYMOUTH INDUSTRIAL REIT INC,Real Estate,Equity,8002016.96,0.01,8002016.96,532049
BCEI,BONANZA CREEK ENERGY INC,Energy,Equity,7977591.72,0.01,7977591.72,416367
AKRO,AKERO THERAPEUTICS INC,Health Care,Equity,7975097.6,0.01,7975097.6,317480
MEG,MONTROSE ENVIRONMENTAL GRP INC,Industrials,Equity,7952456.96,0.01,7952456.96,253586
LOCO,EL POLLO LOCO INC,Consumer Discretionary,Equity,7905330.92,0.01,7905330.92,435076
FF,FUTUREFUEL CORP,Materials,Equity,7903094.4,0.01,7903094.4,636320
AMEH,APOLLO MEDICAL HOLDINGS INC,Health Care,Equity,7850127.73,0.01,7850127.73,445271
CALA,CALITHERA BIOSCIENCES INC,Health Care,Equity,7835675,0.01,7835675,1567135
CAMP,CALAMP CORP,Information Technology,Equity,7791545.69,0.01,7791545.69,797497
WTBA,WEST BANCORPORATION INC,Financials,Equity,7700508.27,0.01,7700508.27,402957
STFC,STATE AUTO FINANCIAL CORP,Financials,Equity,7683719.4,0.01,7683719.4,435585
CTSO,CYTOSORBENTS CORP,Health Care,Equity,7644177.66,0.01,7644177.66,957917
TISI,TEAM INC,Industrials,Equity,7633452.4,0.01,7633452.4,703544
ASPN,ASPEN AEROGELS INC,Energy,Equity,7630743.75,0.01,7630743.75,463875
SSTI,SHOTSPOTTER INC,Information Technology,Equity,7627576.5,0.01,7627576.5,197095
CCNE,CNB FINANCIAL CORP,Financials,Equity,7605826.8,0.01,7605826.8,363220
CPRX,CATALYST PHARMACEUTICALS INC,Health Care,Equity,7594874.64,0.01,7594874.64,2253672
CTMX,CYTOMX THERAPEUTICS INC,Health Care,Equity,7588673.98,0.01,7588673.98,1074883
PBYI,PUMA BIOTECHNOLOGY INC,Health Care,Equity,7585485.82,0.01,7585485.82,748814
MBI,MBIA INC,Financials,Equity,7560793.5,0.01,7560793.5,1163199
MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Equity,7560311.55,0.01,7560311.55,483087
HEAR,TURTLE BEACH CORP,Consumer Discretionary,Equity,7548039.1,0.01,7548039.1,331345
CLAR,CLARUS CORP,Consumer Discretionary,Equity,7545412.98,0.01,7545412.98,505386
FOR,FORESTAR GROUP INC,Real Estate,Equity,7535984.67,0.01,7535984.67,365647
PLSE,PULSE BIOSCIENCES INC,Health Care,Equity,7518097.74,0.01,7518097.74,325882
VHC,VIRNETX HOLDING CORP,Information Technology,Equity,7500599.92,0.01,7500599.92,1482332
HTBI,HOMETRUST BANCSHARES INC,Financials,Equity,7472136,0.01,7472136,394100
EQBK,EQUITY BANCSHARES INC CLASS A,Financials,Equity,7435125.72,0.01,7435125.72,350053
GDEN,GOLDEN ENTERTAINMENT INC,Consumer Discretionary,Equity,7432919.3,0.01,7432919.3,388142
HCI,HCI GROUP INC,Financials,Equity,7424047.65,0.01,7424047.65,142633
CCRN,CROSS COUNTRY HEALTHCARE INC,Health Care,Equity,7422881.31,0.01,7422881.31,827523
ATRO,ASTRONICS CORP,Industrials,Equity,7379368.5,0.01,7379368.5,578774
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,7353348.36,0.01,7353348.36,1494583
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,7351636.5,0.01,7351636.5,377007
NSSC,NAPCO SECURITY TECHNOLOGIES INC,Information Technology,Equity,7328799,0.01,7328799,280260
OSBC,OLD SECOND BANCORP INC,Financials,Equity,7327801.96,0.01,7327801.96,726244
ATHX,ATHERSYS INC,Health Care,Equity,7296791.32,0.01,7296791.32,4009226
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,7272653.64,0.01,7272653.64,604041
MRNS,MARINUS PHARMACEUTICALS INC,Health Care,Equity,7271758.5,0.01,7271758.5,609025
HCCI,HERITAGE CRYSTAL INC,Industrials,Equity,7265558.24,0.01,7265558.24,357557
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,Equity,7244396.25,0.01,7244396.25,34125
WSR,WHITESTONE REIT,Real Estate,Equity,7241945.6,0.01,7241945.6,926080
HAFC,HANMI FINANCIAL CORP,Financials,Equity,7219888.08,0.01,7219888.08,640061
MCS,THE MARCUS CORP,Communication,Equity,7178993.34,0.01,7178993.34,545102
IVC,INVACARE CORP,Health Care,Equity,7168346.24,0.01,7168346.24,824896
AMNB,AMERICAN NATIONAL BANKSHARES INC,Financials,Equity,7129391.85,0.01,7129391.85,268527
EIGR,EIGER BIOPHARMACEUTICALS INC,Health Care,Equity,7118178.72,0.01,7118178.72,689746
OOMA,OOMA INC,Communication,Equity,7108163.18,0.01,7108163.18,489206
MTRX,MATRIX SERVICE,Energy,Equity,7091791.14,0.01,7091791.14,637178
SCU,SCULPTOR CAPITAL MANAGEMENT INC CL,Financials,Equity,7080479.77,0.01,7080479.77,457691
UFPT,UFP TECHNOLOGIES INC,Materials,Equity,7074038.4,0.01,7074038.4,154590
PDLI,PDL BIOPHARMA INC,Health Care,Equity,7061607,0.01,7061607,2615410
VXRT,VAXART INC,Health Care,Equity,7047892.28,0.01,7047892.28,1232149
DYN,DYNE THERAPEUTICS INC,Health Care,Equity,7036313.44,0.01,7036313.44,316381
OPY,OPPENHEIMER HOLDINGS NON VOTING IN,Financials,Equity,7019294.97,0.01,7019294.97,224187
HAYN,HAYNES INTERNATIONAL INC,Materials,Equity,6982686.15,0.01,6982686.15,295251
FRPH,FRP HOLDINGS INC,Real Estate,Equity,6953940,0.01,6953940,154532
LUNA,LUNA INNOVATIONS INC,Information Technology,Equity,6932316.6,0.01,6932316.6,724380
